"","sen.slope","sen.slope.pct","p.value","S","varS","miss","tau"
"39326",0,0,1,-1,77,0,-0.0222222222222222
"39327",0,0,1,-1,77,0,-0.0222222222222222
"39328",0,0,0.45554509378933,8,88,0,0.177777777777778
"39540",0.5,25,0.0168428451952625,27,118.333333333333,0,0.6
"39541",0.428571428571429,22.5563909774436,0.0431340476171369,23,118.333333333333,0,0.511111111111111
"39542",0.4,19.047619047619,0.0970392989203655,19,117.666666666667,0,0.422222222222222
"39543",0.6,25,0.0518686606519384,22,116.666666666667,0,0.488888888888889
"39544",0.666666666666667,19.6078431372549,0.0236114337814622,26,122,0,0.577777777777778
"39545",0.5,11.3636363636364,0.134562146980971,17,114.333333333333,0,0.377777777777778
"39546",0.625,12.5,0.123778009772749,18,122,0,0.4
"39547",0.75,16.6666666666667,0.119658305873641,18,119.333333333333,0,0.4
"39552",1,13.1578947368421,0.113429286810957,18,115.333333333333,0,0.4
"39568",0.2,7.14285714285714,0.110294255244555,18,113.333333333333,0,0.4
"39569",0.5,10.2040816326531,0.113429286810957,18,115.333333333333,0,0.4
"39570",0.75,9.86842105263158,0.201867878536715,15,120.333333333333,0,0.333333333333333
"39571",0.666666666666667,6.17283950617284,0.104588262828956,19,123,0,0.422222222222222
"39575",0.25,1.6025641025641,0.396493499928388,10,112.666666666667,0,0.222222222222222
"39576",0,0,0.925811701801434,2,115.333333333333,0,0.0444444444444444
"39577",0.166666666666667,0.946969696969697,0.928444041500591,2,124,0,0.0444444444444444
"39578",0.166666666666667,0.936329588014981,0.51452413819305,8,115.333333333333,0,0.177777777777778
"39579",0.25,1.35869565217391,0.856890422412617,3,123,0,0.0666666666666667
"39580",0.142857142857143,0.789265982636148,0.856890422412617,3,123,0,0.0666666666666667
"39581",0,0,0.855330711251275,3,120.333333333333,0,0.0666666666666667
"39582",0,0,1,0,121.333333333333,0,0
"39583",0.125,0.69060773480663,0.647161773909684,6,119.333333333333,0,0.133333333333333
"39584",0,0,1,1,120.333333333333,0,0.0222222222222222
"39585",0,0,0.700750498602927,5,108.333333333333,0,0.111111111111111
"39586",0,0,0.783604212151156,-4,119.333333333333,0,-0.0888888888888889
"39587",-0.75,-4.16666666666667,0.588506355271711,-7,123,0,-0.155555555555556
"39588",0,0,1,1,123,0,0.0222222222222222
"39589",0.25,2.13675213675214,0.856890422412617,3,123,0,0.0666666666666667
"39590",0.428571428571429,4.41826215022091,0.418961725159341,10,124,0,0.222222222222222
"39591",0.5,5.61797752808989,0.206827372495671,15,123,0,0.333333333333333
"39592",0.4,4.3010752688172,0.206827372495671,15,123,0,0.333333333333333
"39593",0.428571428571429,4.20168067226891,0.206827372495671,15,123,0,0.333333333333333
"39594",0.5,4.80769230769231,0.239209596584747,14,122,0,0.311111111111111
"39595",0.625,6.72043010752688,0.119658305873641,18,119.333333333333,0,0.4
"39596",0.5,5.61797752808989,0.367232388040627,11,123,0,0.244444444444444
"39597",0.5,5.81395348837209,0.319302036482855,12,122,0,0.266666666666667
"39598",0.5,5.55555555555556,0.470702992511409,9,123,0,0.2
"39599",0.75,7.8125,0.173273023819226,16,121.333333333333,0,0.355555555555556
"39600",0.857142857142857,8.92857142857143,0.109246425904702,18,112.666666666667,0,0.4
"39601",0.714285714285714,7.28862973760933,0.203114836343131,15,121,0,0.333333333333333
"39602",0.875,8.66336633663366,0.0449061483905001,23,120.333333333333,0,0.511111111111111
"39603",0.833333333333333,8.41750841750842,0.203114836343131,15,121,0,0.333333333333333
"39604",0.75,7.42574257425743,0.0853998772869301,20,122,0,0.444444444444444
"39605",1,10.3092783505155,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"39606",1.16666666666667,12.4113475177305,0.0879614743080801,20,124,0,0.444444444444444
"39607",1,10,0.101763504951258,19,121,0,0.422222222222222
"39608",0.857142857142857,9.41915227629513,0.144683743210904,17,120.333333333333,0,0.377777777777778
"39609",1,9.09090909090909,0.104588262828956,19,123,0,0.422222222222222
"39610",0.625,6.06796116504854,0.0545584226495754,22,119.333333333333,0,0.488888888888889
"39611",0.875,8.83838383838384,0.0373130532021914,24,122,0,0.533333333333333
"39612",0.875,10.0574712643678,0.149113055138156,17,123,0,0.377777777777778
"39613",0.6,7.79220779220779,0.206827372495671,15,123,0,0.333333333333333
"39614",0.75,10.1351351351351,0.149113055138156,17,123,0,0.377777777777778
"39615",0.5,6.25,0.319302036482855,12,122,0,0.266666666666667
"39616",0.5,5.88235294117647,0.169713196655589,16,119.333333333333,0,0.355555555555556
"39617",0.4,5.26315789473684,0.319302036482855,12,122,0,0.266666666666667
"39618",0.571428571428571,7.61904761904762,0.162493448248913,16,115.333333333333,0,0.355555555555556
"39619",0.285714285714286,4.32900432900433,0.23402969392116,14,119.333333333333,0,0.311111111111111
"39620",0.571428571428571,9.52380952380952,0.206827372495671,15,123,0,0.333333333333333
"39621",0.4,6.45161290322581,0.361976326956698,11,120.333333333333,0,0.244444444444444
"39622",0.5,7.2463768115942,0.115511918062037,18,116.666666666667,0,0.4
"39623",0.75,8.72093023255814,0.104588262828956,19,123,0,0.422222222222222
"39624",0.875,9.61538461538461,0.201867878536715,15,120.333333333333,0,0.333333333333333
"39625",1,9.61538461538461,0.0853998772869301,20,122,0,0.444444444444444
"39626",1,10.8695652173913,0.0853998772869301,20,122,0,0.444444444444444
"39627",1.28571428571429,14.2857142857143,0.0304638027226888,25,123,0,0.555555555555556
"39628",1,11.9047619047619,0.0388794045152315,24,124,0,0.533333333333333
"39629",1.28571428571429,14.2857142857143,0.0388794045152315,24,124,0,0.533333333333333
"39630",1,11.6279069767442,0.107404636330254,19,125,0,0.422222222222222
"39631",0.714285714285714,8.92857142857143,0.323236323324771,12,124,0,0.266666666666667
"39632",0.8,10.126582278481,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"39633",1,12.3456790123457,0.0304638027226888,25,123,0,0.555555555555556
"39634",1.25,13.8888888888889,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"39635",0.6,7.05882352941176,0.162493448248913,16,115.333333333333,0,0.355555555555556
"39636",1,12.6582278481013,0.0713349489779691,21,123,0,0.466666666666667
"39637",0.6,9.23076923076923,0.149113055138156,17,123,0,0.377777777777778
"39638",0.333333333333333,6.94444444444444,0.525109597804152,8,121.333333333333,0,0.177777777777778
"39639",0.333333333333333,8.54700854700855,0.585440934568927,7,121,0,0.155555555555556
"39640",0.5,13.5135135135135,0.584403868332285,7,120.333333333333,0,0.155555555555556
"39641",0.5,10.4166666666667,0.31797617698155,12,121.333333333333,0,0.266666666666667
"39642",0.5,8.19672131147541,0.526243843459122,8,122,0,0.177777777777778
"39643",0.5,8.33333333333333,0.319302036482855,12,122,0,0.266666666666667
"39644",0.571428571428571,8.16326530612245,0.239209596584747,14,122,0,0.311111111111111
"39645",1,15.1515151515152,0.0713349489779691,21,123,0,0.466666666666667
"39646",0.714285714285714,12.3152709359606,0.100820201638402,19,120.333333333333,0,0.422222222222222
"39647",0.75,15.3061224489796,0.239209596584747,14,122,0,0.311111111111111
"39648",0.666666666666667,13.6054421768707,0.104588262828956,19,123,0,0.422222222222222
"39649",0.625,15.625,0.149113055138156,17,123,0,0.377777777777778
"39650",0.5,12.5,0.149113055138156,17,123,0,0.377777777777778
"39651",0.333333333333333,4.83091787439613,0.361976326956698,11,120.333333333333,0,0.244444444444444
"39652",0.5,5.88235294117647,0.465827620707758,9,120.333333333333,0,0.2
"39653",0.571428571428571,6.34920634920635,0.413895758139569,10,121.333333333333,0,0.222222222222222
"39654",0.714285714285714,8.92857142857143,0.206827372495671,15,123,0,0.333333333333333
"39655",0.5,8.62068965517241,0.323236323324771,12,124,0,0.266666666666667
"39656",0.333333333333333,6.94444444444444,0.203114836343131,15,121,0,0.333333333333333
